,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
10,22400,7280,-4620,-10010,-8820,-2030,8190,18900,27650,32970,34720,34930,35420,37380,41230,46900,53410,60340,67270,72380,73780,71680,67620,62440,55160,44870,32900,21280,10850,2100,-5040,-10500,-14140,-16170,-16310,-14980,-13160,-10710,-8260,-6860,-7000,-8540,-11130,-13300,-14070,-13860,-11270,-7070,-2660,1820,4550,3500,-2310,-11760,-23170,-34020,-42140,-47250,-51940,-56350,-59990,-62580,-63350,-60550,-54390,-46690,-38920,-32200,-26810,-23310,-22750,-24570,-27020,-29190,-33320,-33460,-30030,-24640,-19670,-15540,-11830,-8750,-6510,-3500,630,3850,8750,16450,23380,26390,25900,23520,20720,18550,16170,11760,4900,-2800,-9170,-11760,-9450,-2520,7700,19320,30100,37590,40670,40810,42070,45430,50400,56910,63210,72870,75180,77070,77700,76160,72520,66990,60060,52640,45220,37030,27860,18620,9380,-490,-10570,-19670,-26530,-30380,-32130,-32270,-30940,-28280,-24500,-19950,-15680,-12530,-10360,-9100,-8960,-8750,-8050,-8400,-11410,-16800,-22890,-29890,-38010,-44450,-48440,-51380,-48720,-43960,-38710,-36190,-37310,-40600,-43610,-42700,-37170,-29120,-19670,-10500,-3710,770,3780,3990,1400,-2450,-5670,-6790,-11200,-14980,-15050,-15610,-16100,-10080,2590,16030,26040,31990,33950,32830,30730,30450,31290,29470,24080,19670,21210,37660,45290,55860,68110,75460,75530,70560,0
11,62580,52710,43750,36400,30520,27300,26250,25760,25130,24290,22750,20790,18410,14910,9590,2730,-5390,-14490,-24010,-33460,-41790,-47460,-49490,-47040,-40110,-30940,-22470,-15680,-10290,-6440,-3360,-210,2660,12670,20300,26880,32270,34580,32130,25830,17850,10430,5390,2310,-490,-3360,-4900,-4270,-2660,-2520,-5040,-10360,-16380,-20930,-23870,-26600,-29540,-32060,-34370,-35980,-34930,-31570,-27230,-22820,-18200,-13650,-9800,-7210,-6650,-8190,-11270,-15400,-19810,-26530,-28350,-28700,-26880,-22680,-16240,-8540,-140,7770,14560,20160,23870,24850,23030,19670,14840,7210,910,1260,8190,19530,33600,48790,63980,77770,90370,101430,108850,112210,111580,106470,96530,81690,62440,40390,18480,-490,-14070,-23100,-28350,-25970,-19670,-12040,-4130,3080,8050,9730,8120,4340,-210,-4410,-7490,-9380,-10570,-11760,-13160,-14910,-16870,-18410,-19040,-18830,-17780,-16380,-14840,-13580,-13860,-15820,-18410,-20580,-22470,-23380,-21840,-17710,-11970,-6440,-1890,1750,5950,10710,13370,13020,5040,-2520,-12040,-22540,-32410,-40320,-45500,-48790,-49420,-46900,-42280,-37170,-32130,-27580,-23450,-19110,-15330,-14280,-15680,-17710,-19530,-21630,-24010,-26040,-27300,-27510,-26670,-25130,-23800,-22960,-22470,-21840,-20790,-20160,-21490,-25200,-30520,-34230,-32340,-23450,-10500,12390,18620,21000,21350,21140,0
12,20370,18270,14770,10360,6160,3570,3500,6160,10920,16730,22680,28000,33250,38850,43960,46340,45430,42630,38850,34720,30100,24710,18900,13160,7980,3920,1330,-70,-1050,-2380,-3850,-4900,-5250,-5180,-5320,-6300,-11200,-14490,-18760,-23730,-27650,-28840,-26320,-19320,-9030,2100,11060,17500,21840,25830,29120,28980,24640,16940,5880,-8260,-24640,-41580,-57750,-71890,-82810,-90930,-95970,-96880,-94780,-91140,-86730,-80780,-72170,-60830,-48720,-38010,-29330,-22050,-15680,-9870,-560,2380,4270,6370,9310,13790,20020,26880,32060,34650,35140,34230,32830,30660,27930,26040,25970,27860,31080,35210,39270,41440,42000,42840,45290,48370,51030,51730,49280,44310,38710,33670,29400,26180,24220,23520,24710,27090,29680,31850,35490,37030,38500,39690,40460,40320,38430,34860,29960,24080,17570,10290,1890,-7210,-16170,-24640,-32410,-39130,-44870,-49630,-53060,-55300,-56840,-58100,-59080,-59570,-60760,-62650,-62930,-59360,-52640,-44870,-37380,-30800,-25410,-20930,-16730,-12670,-8610,-4830,-140,280,-490,-2590,-6230,-10640,-15120,-19320,-23450,-27860,-32760,-37870,-43330,-48300,-51170,-50960,-47460,-39340,-27510,-18200,-16520,-23520,-36470,-48510,-54110,-53270,-48440,-41370,-32830,-23660,-14980,-8190,-3290,-910,-350,-70,1750,5670,10430,15190,19950,31290,38920,48930,0
13,58590,64330,64400,59290,50050,37660,23590,9940,-3150,-15190,-24010,-28840,-29050,-25620,-20720,-14980,-8120,-910,5950,11620,15820,18620,20230,20650,19530,17290,14000,9660,4270,-2310,-9660,-16170,-21000,-23800,-24850,-24290,-22540,-17010,-14490,-13090,-13160,-14140,-14630,-11970,-4970,5810,17990,29540,40180,50120,58310,64960,68110,66920,62020,53830,41650,26390,10710,-2940,-14910,-27020,-39900,-52850,-64680,-74060,-80080,-82600,-81130,-75670,-66780,-55370,-42700,-30800,-21630,-16730,-18900,-21770,-23380,-22400,-18620,-12950,-6510,840,9100,16170,20300,21770,21210,19040,16100,13860,14560,20580,31570,42280,47460,46550,40950,32970,26180,23100,22400,21630,19250,16100,13370,11060,10010,11690,16030,22120,28280,33320,37240,39760,39130,36610,34090,32340,30940,28350,24570,19950,14280,6930,-1540,-9170,-15260,-19740,-22680,-24430,-25340,-25200,-24430,-23450,-22610,-22050,-21140,-19180,-16590,-15190,-15330,-15680,-14490,-10780,-4970,2170,10570,18620,25270,30310,34510,38080,39970,37940,33880,27300,18270,7490,-3150,-11900,-19600,-26670,-32200,-35560,-36960,-36960,-36050,-34720,-33180,-31430,-29680,-28490,-28070,-28910,-30660,-31920,-31220,-27860,-22680,-16800,-10990,-4550,3360,12810,23030,32970,41300,47950,53550,56280,54600,49490,43120,47040,54040,59570,61180,58450,0
14,54950,52500,47740,36820,20230,1470,-15750,-30030,-41160,-49280,-55790,-61040,-62300,-58170,-50190,-39340,-27300,-16730,-9030,-3500,0,1050,-210,-3500,-8050,-12600,-15470,-15960,-14350,-11900,-9450,-8330,-9450,-12390,-18900,-20790,-20300,-16730,-10570,-3430,3290,8890,12810,14700,14910,14770,15960,19460,24990,30310,33180,31010,24360,15400,3500,-12810,-33250,-57260,-81130,-101080,-115150,-123410,-126070,-122010,-112980,-102130,-90160,-78610,-68880,-61110,-54530,-47950,-42140,-39200,-38710,-38080,-36260,-33880,-31290,-28420,-24500,-18340,-10360,-280,10920,21630,29820,35980,41230,45500,48930,51520,53200,54950,58170,63490,70280,76790,81830,85120,86870,87640,88550,89600,90160,89390,87430,84490,80850,77350,73640,69580,65240,60550,54670,43400,40530,38570,36400,33950,31430,29260,26950,23870,19670,14140,7490,140,-6860,-12250,-16100,-19180,-22330,-25690,-28420,-30100,-31010,-31430,-30870,-29400,-27580,-26600,-26530,-26880,-27230,-27300,-25970,-22050,-14420,-4970,4830,13090,18550,22610,26810,27930,23450,16870,7700,-3850,-16800,-30450,-43680,-55510,-64820,-70910,-74130,-75250,-75180,-73570,-71190,-69440,-68810,-67970,-64190,-57540,-50190,-42770,-36120,-31500,-29470,-28490,-26530,-22260,-14840,-3850,9730,23240,34020,40880,44170,43540,39130,31570,16800,16520,24150,38080,52850,63630,0
15,68670,68880,66570,64330,64890,68670,72940,76020,78190,79450,80570,82670,86170,90090,93170,95130,95830,94500,91490,87640,83440,79100,74620,69790,64680,59360,53690,47250,39760,31360,22680,14140,5530,-3290,-20510,-27790,-33530,-36890,-37800,-36960,-34930,-32410,-29190,-25340,-21980,-20720,-21910,-25340,-30380,-35350,-38360,-37870,-34230,-30030,-25550,-20370,-16240,-14910,-17010,-21980,-27440,-32830,-38570,-44240,-49700,-54390,-57470,-58660,-58100,-56140,-54110,-53410,-54810,-57260,-54180,-47600,-39200,-31500,-26250,-21910,-16730,-11340,-6720,-1750,4830,12460,19530,25550,31500,38290,44030,47110,48510,48930,46620,41160,34790,30380,30520,36120,44170,49420,49910,46480,41160,36120,32900,32270,33600,35210,35630,36190,39690,55440,63070,68600,72100,74130,73990,72170,68390,62230,55370,48510,40880,31850,22190,13020,6230,2100,70,-840,-980,-910,-1680,-4130,-7560,-10570,-12530,-13160,-12810,-11620,-10080,-9100,-9730,-11900,-14840,-16450,-15330,-12250,-7560,-2590,-140,-700,210,2940,4970,4410,1190,-4270,-13090,-25480,-39620,-53340,-65170,-73990,-78680,-78260,-73780,-66850,-58800,-50050,-41300,-34020,-29470,-27860,-28840,-31360,-33670,-34650,-33530,-29260,-21210,-10290,2100,14770,25760,32200,33250,30590,26180,16870,15050,18830,29820,47320,66290,78540,80570,74970,0
16,65520,56280,52850,58450,70210,80640,83930,80220,73920,68460,66850,73360,85610,97440,104930,105350,98350,86170,73010,64120,62650,67480,73640,75180,70000,60550,48370,34090,18900,4060,-9240,-25270,-27650,-27160,-24640,-21490,-18270,-14490,-10500,-7560,-6370,-6790,-9170,-13370,-18130,-22190,-25340,-27720,-28630,-27580,-26180,-26040,-27510,-29960,-33040,-36960,-41930,-47670,-52990,-56630,-56980,-54390,-50820,-48930,-50120,-53900,-58240,-60970,-60340,-55440,-46550,-25410,-15680,-6790,350,4830,6230,5600,4480,4200,5880,10150,16240,22960,29680,36400,42560,45430,43750,38360,29330,16870,3220,-8750,-15540,-12600,-210,15820,31220,43750,53130,59570,60480,53060,38220,19040,-1260,-19180,-31850,-38640,-33950,-25340,-15190,-4410,6930,20230,33530,42980,47390,47110,44520,42350,41580,42420,44030,45010,43470,38850,30730,19810,7560,-5040,-17080,-28280,-38010,-45080,-48160,-48860,-48300,-45710,-40950,-34860,-27650,-19740,-12180,-6860,-4970,-5110,-6720,-11900,-33880,-45920,-55090,-59640,-59920,-58240,-55230,-50890,-46900,-44310,-42560,-41510,-40390,-37660,-33180,-28000,-23380,-20510,-19460,-19320,-18970,-18130,-16800,-14910,-12740,-10640,-9520,-9800,-10920,-12320,-13020,-12320,-9800,-5600,350,7000,12880,17640,21630,23590,18340,14070,13580,19740,30310,40390,46130,46130,41370,33880,0
17,24640,14210,3500,-6440,-15400,-22330,-25970,-25340,-20510,-12740,-1960,11970,27510,42770,55230,63000,66570,67060,64820,59640,51940,42910,33950,25270,17080,10360,5600,1610,-2730,-7770,-13440,-26390,-30660,-31570,-30170,-28000,-26180,-24990,-23590,-22540,-22680,-23310,-23170,-23030,-23170,-22120,-20440,-20860,-24500,-29890,-33810,-34020,-30800,-25830,-19880,-13510,-8190,-5950,-7630,-13020,-21420,-30870,-40110,-48300,-54600,-56630,-53060,-45360,-35840,-26250,-19110,-17990,-20790,-25830,-32970,-40390,-46970,-52150,-55230,-56140,-55510,-53410,-49490,-43260,-34720,-25200,-16170,-8610,-3570,-1260,0,1190,1190,140,560,4830,13230,23590,34510,47880,64260,81060,94920,101990,100940,92330,78330,60060,38640,16170,-5250,-37520,-46060,-49770,-49420,-45010,-36610,-25130,-11970,1540,13650,22680,27650,29120,27510,23520,18760,14140,9170,3430,-3080,-10430,-17570,-23380,-27720,-31080,-33810,-35420,-34440,-30730,-26600,-24570,-26460,-32760,-41720,-49630,-52710,-51730,-49350,-46970,-45080,-43890,-42910,-41930,-40110,-37380,-33460,-29400,-26390,-25060,-25060,-25690,-26250,-26320,-25480,-24080,-22680,-21910,-21700,-22400,-24430,-27090,-28700,-28840,-28210,-27230,-25340,-22190,-17780,-12460,-6230,1050,7700,12670,16380,19670,21980,21700,18760,15330,14980,20650,41720,48650,51310,51170,51450,53410,55650,55370,0
18,51240,43400,33250,22190,12530,6580,4620,5180,7910,11970,16170,20860,26320,32340,37870,42700,46550,49000,49980,49840,48650,46270,42980,39130,34790,30100,24850,19250,13580,7910,2800,-1540,-5040,-8540,-9030,-9520,-10920,-12880,-15050,-16450,-17080,-17710,-18620,-19320,-19740,-20720,-22470,-25550,-29120,-32130,-34790,-37240,-38570,-38500,-38430,-39970,-43120,-46760,-49910,-52010,-53270,-54810,-58100,-63140,-68180,-70560,-69720,-66220,-59850,-52640,-47460,-43190,-37590,-21770,-13230,-5740,1120,7980,15050,21140,25410,27580,28630,29960,31710,33180,35490,40880,49770,59710,68390,73570,73710,70630,67410,64540,60970,56910,53340,50190,47670,45850,44800,45430,48440,52990,57470,59570,58590,55930,52500,48930,45990,39130,33740,28070,23100,18830,14840,11340,7420,2100,-4130,-9380,-12460,-12810,-10850,-7210,-1680,5180,11340,15120,17290,17640,15540,12460,10360,9730,10640,13370,18410,23170,24780,21840,14910,4830,-7140,-20230,-33600,-45010,-52010,-53830,-53200,-53270,-57120,-57050,-53970,-48440,-41020,-32690,-25970,-21770,-19320,-17080,-15260,-14280,-13860,-13020,-11900,-11270,-11270,-11410,-11480,-10570,-7210,-700,8330,18550,27650,34160,37170,32340,28000,29260,27090,21350,16030,12250,8680,4480,16240,34160,40390,44310,57330,63140,68040,72590,75600,74200,0
19,67970,57330,44800,34440,28560,26320,26320,27930,31360,36190,41020,45360,48790,52080,54740,56420,57260,57190,55930,54110,52430,50750,48580,46270,42980,37450,30240,23030,17570,14630,13790,14140,14000,11900,630,-8050,-17500,-25200,-29540,-31500,-32200,-32270,-31850,-31500,-32410,-33390,-32270,-28490,-21700,-11760,-140,10710,18690,23310,23940,19880,11550,910,-9520,-18340,-25340,-30800,-33880,-33810,-31290,-28140,-25760,-24010,-22610,-21350,-20300,-19460,-17990,-15330,-11690,-4550,-2030,70,2310,4830,8260,12250,15820,17430,17080,15330,12250,6930,-1120,-10570,-17220,-17010,-10290,-560,10710,22400,31500,36120,37240,35350,30520,24640,19390,14350,9310,5670,4550,6510,11620,19460,28700,38570,48230,54950,57190,52920,48860,44730,40810,36190,30380,23940,17080,9450,770,-8470,-18200,-27720,-36120,-42420,-46830,-49770,-50820,-50120,-48370,-45500,-41440,-36680,-32060,-28420,-25550,-22470,-18620,-13650,-7560,-1050,4830,9870,14490,18340,20930,22400,23170,21000,14070,2520,-28490,-42490,-52780,-60550,-65940,-68390,-67900,-64680,-59150,-52010,-44380,-37730,-33600,-31640,-30170,-28560,-27370,-27230,-27020,-25970,-24500,-23590,-23450,-23450,-22400,-19950,-16240,-12180,-9170,-8680,-11130,-15820,-21770,-28700,-34650,-36890,-34090,-27580,-18970,-8960,1680,20860,27370,29960,0
20,30380,28280,22540,14630,7070,1400,-2030,-2870,-840,3850,9730,15400,20650,25760,30730,35910,41300,46060,49840,52010,52080,50120,47110,42420,36050,29050,21630,13720,6650,2310,770,700,630,-490,-3290,-7700,-12600,-17010,-21350,-22190,-22260,-19180,-13440,-6790,70,6440,11550,15260,17710,20300,24220,28770,33460,37170,39130,39480,36960,29680,18690,6860,-4340,-14630,-23100,-28560,-31990,-33950,-33950,-31920,-28980,-26950,-26950,-28840,-31500,-34230,-37030,-39200,-40460,-40810,-40880,-39550,-39270,-39690,-40320,-40810,-40880,-41020,-41440,-41510,-39690,-34580,-25270,-12950,-560,9380,15820,19950,22750,23520,21560,18200,14420,10150,5600,1470,-490,910,5740,13020,20510,27720,35210,42770,49980,56070,59780,60480,58450,54110,48160,42980,30730,20860,18410,15750,10290,3570,-3010,-8400,-13230,-18340,-23450,-27580,-29960,-29960,-27440,-22610,-14840,-4340,6440,14840,19180,20650,20860,19110,14140,5600,-4900,-15050,-23380,-29050,-31780,-31150,-28630,-26460,-25620,-26320,-28070,-30170,-32270,-34440,-36890,-39690,-38290,-35140,-31360,-27440,-22890,-18760,-15470,-13020,-10780,-8680,-6440,-3290,1610,7910,14350,20090,24780,28280,30030,29960,27510,22330,14980,7910,4970,7000,12530,20230,29120,38640,47740,56350,61600,61460,57260,49420,38780,28630,0
21,22540,24080,52360,72940,91350,108080,120330,125720,126770,124600,120260,114310,107240,98560,82110,63840,50470,35280,16940,-3850,-24850,-43540,-58240,-69720,-78750,-84910,-87500,-86030,-80640,-73220,-65450,-59220,-55510,-52080,-46690,-39480,-30310,-19950,-10640,-2450,5390,13160,19250,19460,14980,7910,-1890,-14210,-27650,-40530,-51380,-59570,-66010,-70910,-73500,-73500,-71330,-67480,-63140,-59150,-56000,-53970,-52570,-51100,-49560,-47950,-46340,-44520,-41790,-37170,-30310,-21630,-12040,-1890,8260,16520,22470,27300,31220,32830,31430,26600,18690,7420,-9660,-7350,-1680,4620,11270,17570,22960,28630,34370,38850,40670,38150,32130,24220,17360,13720,13930,17500,22890,28420,33670,38780,44240,50120,55580,58940,59150,57190,53970,48440,39900,34300,31290,27020,21840,15120,6020,-3290,-10010,-14000,-17080,-22120,-22610,-21840,-20230,-18970,-19390,-21630,-24430,-26320,-26180,-23030,-15400,-2100,12670,24080,32970,40110,44100,44100,39620,31990,21770,8610,-8050,-27790,-48650,-66430,-78050,-84140,-85470,-81480,-72660,-60410,-46270,-32060,-20230,-12810,-9240,-7560,-6860,-6230,-5040,-1820,-350,630,1470,2870,5600,9030,12320,15610,19040,21980,24080,25690,26810,26040,22400,16800,12180,12040,17850,28700,41020,48720,48580,42350,30100,13440,-3360,-16310,-24780,-30170,-31850,-29470,0
22,-23870,-16730,-8750,1050,12390,24290,34580,42770,49630,47390,43050,38640,34440,30100,25270,20230,15120,9730,3570,-3920,-13020,-23380,-34580,-45080,-53550,-59640,-63420,-65450,-66360,-66220,-64890,-62580,-59220,-55370,-51520,-47530,-42770,-35420,-26460,-17640,-9940,-2730,4270,10430,14630,15120,12740,8470,1820,-18340,-27510,-34440,-40530,-45920,-49980,-52500,-54250,-56560,-59710,-62510,-63000,-58240,-47530,-35560,-26880,-23170,-22960,-23730,-25480,-28490,-30520,-29190,-23800,-14560,-3220,7770,16660,24080,30310,34510,36120,34790,30590,25550,22890,24710,29680,33810,34860,32550,29680,33600,38430,42000,43400,42350,38850,33320,26110,18480,11760,7420,6020,7280,10080,12390,13090,12110,10780,9940,8610,6790,5810,5810,7070,9240,11060,11550,14070,16310,14070,12320,12880,11130,9800,11550,15400,19390,22400,23450,21420,9940,3850,-490,-3010,-4130,-3360,-490,3920,9590,17290,25900,33530,39200,41300,40390,37450,30520,20300,9030,-1330,-10360,-18130,-24290,-28560,-31780,-34090,-35000,-34650,-34440,-35350,-37940,-41580,-44800,-46200,-45080,-41930,-38010,-33950,-29750,-25200,-20160,-8120,-910,7140,15750,23240,28910,33390,36890,38430,37520,35210,34020,36330,42350,45220,37730,19810,-4130,-26040,-38710,-42630,-42840,-41300,-39060,-36540,-33530,-30240,-27370,0
23,-25340,-23870,-22120,-18760,-13300,-6160,1890,10360,18970,26950,33390,37380,38080,35350,30590,24220,17010,9730,2660,-3290,-8190,-12600,-16590,-20160,-23240,-25690,-27300,-27510,-26670,-25060,-22120,-17990,-13160,-8120,-3570,-840,1050,4270,7840,10290,12250,13440,13230,12530,12880,13790,13230,10220,5600,560,-3920,-8120,-12460,-23660,-29260,-32760,-34090,-34230,-35210,-38150,-41580,-43680,-44660,-45150,-45430,-45780,-46900,-49630,-53550,-57820,-62440,-67480,-71960,-74340,-72940,-65800,-53480,-38570,-23030,-8610,1750,7280,10500,11060,7070,350,-4060,-1190,10150,27580,51450,78610,103390,120610,115640,92330,59640,23030,-12950,-43330,-64330,-74200,-70210,-55580,-37870,-21140,-6650,3290,6650,3920,-2520,-10220,-16800,-22190,-26600,-29050,-27790,-23100,-18200,-12880,-4480,2380,5880,8120,10780,13790,16450,18900,22260,26530,29260,27720,20160,9310,-6930,-12740,-15190,-16100,-16800,-15610,-12040,-11270,-16660,-25340,-31430,-30800,-22190,-7000,11270,27230,37450,41300,39760,34510,26250,15820,5950,-1960,-6930,-8470,-7840,-6580,-4760,-1120,3920,9030,14560,22680,32200,38150,39480,38500,37310,36540,36120,32620,27370,20020,11830,4130,-700,-770,2870,8190,13790,17920,19950,19460,16870,12600,5740,-2940,-12390,-22050,-30380,-36820,-41440,-42980,-38150,-27020,0
24,-13230,-350,11480,20020,25270,27650,27090,24920,23380,22750,21490,19040,14910,10570,6230,1050,-13720,-24290,-36190,-48300,-58660,-66990,-74410,-81690,-89250,-97370,-106190,-113820,-117040,-116690,-118020,-122780,-126070,-123760,-115430,-102760,-87780,-70700,-51940,-34790,-23310,-20510,-26320,-38710,-54250,-69790,-85120,-99680,-109900,-106330,-85050,-54180,-22540,2730,18690,26250,25410,20020,15400,14700,18200,23310,27160,28910,29330,28140,25410,22540,20020,18340,19460,25550,37170,51800,64400,71610,73010,71400,69440,69090,72310,79380,89460,100030,107520,109550,106960,101220,92750,84420,78610,76370,77420,80920,85540,91000,95970,97860,95480,90510,82320,72590,62440,51520,39970,28420,17850,9240,2870,-2030,-5880,-7840,-7280,-4060,1470,8750,16940,24710,31640,36540,38780,39060,39130,39690,40110,39830,38360,36050,33530,30940,27580,22540,16590,11550,9450,11130,15750,28630,34580,39200,42490,44590,45360,44170,41930,40530,40110,41090,42910,44380,45710,46830,47110,46620,45570,43610,40460,37380,35280,34580,34790,35000,34440,32480,28560,22750,15190,7280,840,-3500,-5110,-3500,630,6160,10710,12390,9800,-5390,-14000,-19950,-21210,-16800,-7980,4060,18760,34370,48300,57890,61530,61040,61040,60270,57400,52780,48440,45150,43120,42210,42630,44870,0
25,49140,55860,63560,70630,75810,78050,78400,70490,62020,56280,50470,43680,37240,33600,32200,32270,33040,29610,23660,14910,4900,-4480,-12460,-18760,-24080,-28560,-32690,-37030,-40320,-40950,-39900,-37800,-34300,-28980,-22260,-17150,-15050,-13930,-11900,-11620,-11690,-9170,-9870,-13440,-18620,-24640,-28000,-28280,-28560,-30240,-31710,-30730,-27020,-21630,-15820,-10990,-7840,-6510,-10360,-15540,-21350,-26250,-29190,-30310,-30240,-28770,-25340,-20020,-13370,-5460,3360,12250,19740,24640,26670,26600,24150,18060,7980,-4130,-14700,-19320,-17010,-10780,-2380,7000,18900,35350,54040,67550,72310,68880,58730,44310,27650,10990,-3430,-14000,-24150,-23170,-20300,-16450,-11550,-5810,700,7280,12110,13090,10080,4970,-350,-5110,-9170,-12740,-17080,-22680,-28840,-34860,-40250,-43750,-44520,-42210,-38360,-34930,-32550,-30870,-29400,-27860,-25900,-23800,-21910,-19460,-15610,-9450,-910,8610,17710,25620,32060,34160,29260,21630,11620,1120,-6930,-12110,-16310,-21420,-25760,-26950,-26040,-24010,-21280,-17570,-13160,-8680,-5460,-3570,-2240,-1680,-5810,-10780,-16660,-25410,-30730,-31360,-32480,-37450,-40950,-35350,-20930,-4690,8960,18200,24080,27650,31430,33950,29680,14070,-30380,-39550,-34720,-22260,-13930,-10290,-7630,-3500,-1400,-3220,630,910,-3220,-5320,-4270,-1960,70,3290,8120,15260,0
26,27580,39690,51590,64540,73640,76300,78470,81620,77000,68390,61740,51730,40390,30310,19320,7280,-5950,-20090,-35210,-50890,-64540,-77840,-77070,-71470,-62720,-53620,-45640,-39550,-35280,-34020,-35490,-36050,-33180,-26110,-17010,-8190,-630,5880,12040,17220,20860,22400,21420,18480,13860,7350,-1400,-11620,-22610,-32340,-39550,-44100,-45990,-45430,-42910,-39480,-36260,-34090,-33320,-33670,-34650,-36610,-40880,-42070,-41860,-39760,-35840,-29750,-21070,-9590,3080,14210,21700,26180,29260,30520,28910,24500,18760,15470,19180,29680,38850,39410,30240,13510,-5600,-23520,-37660,-46130,-50820,-53270,-54320,-55230,-56210,-55020,-50960,-43820,-33950,-24010,-15960,-8540,910,4270,10290,19740,30170,37100,38570,35280,27440,15470,1050,-13160,-25550,-35210,-41090,-43120,-42070,-39060,-35420,-31850,-28350,-24850,-21700,-20230,-21630,-24710,-28210,-28630,-22260,-9590,4900,19110,31990,43050,50960,53340,50050,42280,30240,14210,-3570,-34090,-43050,-48300,-51310,-52430,-52150,-51660,-51450,-51170,-50960,-50960,-52150,-54600,-57190,-59080,-59920,-58240,-53200,-45290,-36050,-26530,-17430,-8610,560,9800,18760,26390,31780,34160,32410,27370,21350,15820,12320,12600,15470,13300,2940,-13580,-32760,-58030,-60970,-60830,-59570,-58030,-56560,-55440,-55510,-57190,-59360,-60410,-59920,-57540,-52920,-45500,-34930,-21700,0
27,-6510,9030,23660,35700,42980,45990,46620,45990,43750,39830,33180,23100,9870,-5320,-20580,-34020,-44380,-49770,-50470,-48930,-46550,-43190,-39410,-35700,-28980,-27440,-26600,-23520,-15820,-5250,6090,16870,26180,32480,35140,33670,29050,21630,11550,-840,-16450,-31290,-43120,-52990,-60900,-65940,-67760,-66850,-64260,-61040,-57890,-54740,-52220,-50330,-48440,-45080,-39410,-31150,-20510,-9730,-560,7280,14560,20650,26530,28000,30100,32130,32550,32200,28560,21210,13300,7280,4690,7070,12950,17920,17430,10570,840,-7140,-11270,-11130,-8260,-4060,280,3010,2870,-280,-5250,-10430,-14490,-17150,-18200,-16380,-11690,-5040,2800,11200,19180,26460,33390,38920,41090,39060,34440,25970,13300,-3570,-23730,-45570,-65520,-80080,-87640,-89390,-86240,-78260,-67130,-55160,-43050,-30730,-19040,-8470,-140,4690,5250,3850,3500,5950,11550,18480,24570,29400,33180,35560,36330,34790,30870,25410,19950,16030,14280,13790,14210,15820,14280,10710,5110,-2660,-12040,-22470,-33250,-43050,-49840,-53340,-53690,-51240,-47110,-42210,-36610,-29890,-21420,-10920,840,12880,23170,30240,35630,39200,38290,33250,26040,19110,12250,5600,140,-4410,-7980,-10430,-11970,-14350,-19110,-25130,-30590,-41300,-46760,-51730,-55930,-58100,-56070,-48580,-35910,-19600,-2240,14000,27440,37100,42490,43050,0
28,39760,35560,32760,31990,32620,33390,31990,26460,16030,1190,-16450,-34510,-49560,-58520,-59780,-53620,-43120,-31360,-18900,-6580,4060,12390,17990,21070,23520,27370,44380,55930,66220,73990,79730,82040,78820,69510,53830,31360,5040,-19810,-39550,-54040,-64890,-73570,-80360,-84000,-83300,-78470,-71260,-63910,-57680,-52360,-47950,-44310,-41090,-37940,-36470,-37380,-39200,-40250,-39620,-37030,-32480,-26110,-17780,-7630,2310,15610,17080,15890,13160,10290,9660,14350,24290,35560,43120,45430,42000,33460,23380,14490,7420,1960,-2520,-5740,-7980,-9310,-8890,-6230,-2380,2170,7210,11200,14000,15960,17150,17990,19460,22050,26110,31360,35700,37870,38220,36890,32410,15540,4480,-6440,-14910,-19040,-18200,-14000,-9380,-6580,-6230,-8050,-10640,-12460,-12810,-11760,-9450,-4690,3150,14000,23940,29470,30520,27650,20230,9030,-4900,-20510,-37310,-52080,-61180,-64470,-65520,-65590,-63700,-59850,-55020,-49770,-44520,-39270,-34160,-24360,-19040,-14420,-11690,-9660,-7490,-6370,-8330,-13020,-19040,-25130,-29400,-30940,-30240,-27650,-23520,-17640,-10850,-4620,-350,910,-70,-1610,-2030,2240,11550,22470,32060,40320,48650,56840,63070,65170,61810,53270,40810,25200,7910,-8960,-22960,-34580,-32200,-27020,-21630,-17780,-15750,-14910,-14560,-13720,-11550,-6650,1750,12950,23520,27650,0
