,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
10,7770,1890,-2450,-5040,-6300,-6090,-5250,-4480,-4550,-5040,-5250,-4550,-3920,-4130,-5390,-7140,-9240,-11970,-14910,-17150,-18410,-18760,-18340,-17430,-15680,-12810,-8750,-4130,910,6300,11830,16940,21210,24500,30870,33600,35700,37240,38080,37730,35980,33460,31990,31850,31360,30520,29190,27510,25200,22050,19110,17150,16240,16450,18060,19810,20020,18550,17080,15890,14840,13370,11340,8750,5950,2870,-840,-5390,-10640,-15540,-18970,-20720,-21420,-21980,-23800,-24290,-24710,-25270,-26320,-27720,-28910,-29260,-28980,-28210,-25550,-22400,-20370,-19040,-17850,-16030,-12950,-8820,-4270,-1050,-140,-2100,-5390,-7770,-8540,-9030,-9310,-9590,-11480,-14350,-16730,-17780,-17850,-17570,-17990,-18550,-19670,-21700,-23170,-26530,-28700,-28490,-26390,-23870,-21280,-18550,-15540,-12110,-8470,-4340,280,5040,9940,15050,20090,24920,29190,32620,35420,38010,40390,42140,42560,41930,40110,36330,31570,27860,26810,28070,29890,30240,27930,23380,17360,10640,4550,-1050,-6720,-16100,-19600,-23450,-27720,-30800,-32200,-32830,-33390,-34650,-36680,-39130,-42140,-45360,-47880,-49000,-48160,-46270,-44590,-42980,-40810,-38290,-37100,-37170,-36330,-34580,-34510,-35420,-35770,-35280,-34090,-32620,-29610,-24640,-18970,-15050,-13580,-13650,-13230,-10780,-7490,-1190,7000,17080,27230,38920,52710,65030,0
11,71330,72240,71120,70070,68600,66080,62300,58170,55160,53830,53830,53900,53410,52430,51380,50820,50400,50400,51940,54670,58310,62790,67340,71750,74200,73920,72660,71330,70420,70840,72240,73920,75740,79170,79590,79240,76370,71330,66010,63070,62440,61950,59640,54810,47950,40040,31570,23170,14350,4340,-5600,-13860,-20720,-27020,-32410,-36190,-38850,-40810,-42210,-43190,-43820,-44450,-45360,-47110,-49770,-53200,-56420,-58170,-58240,-57190,-55160,-52080,-49000,-45990,-45220,-44450,-43960,-43260,-42280,-41510,-40670,-39270,-36680,-33600,-30870,-28420,-27020,-27580,-28490,-29610,-31640,-32900,-33880,-35630,-37380,-38430,-38290,-36540,-33530,-31010,-29050,-27090,-25200,-24150,-24290,-25060,-25830,-27160,-29540,-33250,-38570,-44310,-49280,-57960,-61880,-64680,-66010,-65800,-64400,-61880,-57960,-52780,-46550,-39270,-31010,-21770,-11620,-1050,9590,20020,30450,40880,51590,62720,73290,82810,91140,97580,101850,104510,106470,108430,109900,110600,111370,112770,114520,116200,117040,116620,115150,113190,110460,106680,96390,90440,83720,75460,66220,56630,47670,40180,34440,31010,28840,26670,23730,19810,15190,10500,6300,3290,2030,2030,2660,3360,3990,4410,4340,3640,2240,910,-70,-840,-1260,-1400,-1540,-2730,-5740,-10430,-15330,-18970,-21630,-24500,-36050,-44170,-51590,-57960,-64750,-71260,0
12,-76020,-79030,-81270,-82600,-83020,-83020,-82950,-83020,-83930,-85750,-88060,-91210,-94430,-97020,-98980,-100800,-101990,-102340,-101500,-98980,-94430,-88550,-81480,-73290,-63770,-52990,-41440,-30240,-19810,-10220,-1190,7490,16310,25550,34720,51590,58310,63420,67130,70770,76510,85820,96810,106190,112280,114520,111580,103250,92330,81620,71540,61950,52500,43400,35910,31290,29470,29820,31080,32410,33600,34930,36610,38710,41510,44450,46480,45710,42070,36680,30590,25060,20720,17080,13440,9590,3570,3150,4410,6930,9660,11480,12040,11410,10640,10430,10920,11200,10430,9170,8470,8820,9520,9310,7840,4900,770,-3990,-9240,-14770,-20510,-25970,-31010,-35630,-39620,-43050,-46340,-50120,-54950,-60270,-65380,-70070,-74270,-77840,-81270,-84560,-90580,-92400,-92890,-92540,-91700,-90230,-87780,-84420,-80430,-76020,-71330,-66710,-62160,-57400,-51940,-45430,-38220,-31080,-24010,-16940,-10360,-4550,-70,3850,8470,14560,22120,31220,39830,47180,53200,57680,60270,61740,63000,63700,63770,63000,61600,60410,63980,67970,72030,74620,75460,75180,74900,74550,73640,73080,73570,75600,79380,84000,88060,90160,88340,84770,79660,73360,66570,59500,51520,43400,35560,27860,19740,11410,3920,-1120,-3780,-5670,-7840,-11270,-16800,-23380,-29190,-33810,-39480,-46900,-62370,-68180,-71540,-73430,0
13,-74760,-75740,-76510,-76440,-75530,-74900,-75320,-77070,-79800,-83090,-87500,-93100,-98700,-104300,-109830,-114940,-119350,-122570,-123970,-123620,-121870,-119070,-115430,-110600,-104440,-96600,-87080,-76160,-64190,-51800,-39410,-26880,-14000,-770,12670,26040,49420,58310,64470,68250,72730,80570,91280,103670,115430,124320,129500,132790,135380,137340,138530,138810,137760,133700,125510,114450,103040,94850,89950,86590,84210,82810,81620,80430,79660,78540,76090,71610,64610,55790,46410,37170,29050,21350,14210,9030,7560,9520,10920,11060,9730,7070,3430,-770,-4410,-6580,-7420,-7770,-8050,-8960,-10640,-12180,-12600,-12530,-14000,-18690,-25690,-33740,-43190,-52010,-58310,-62370,-65940,-70000,-74760,-79660,-83230,-85610,-88690,-93520,-99890,-105910,-109830,-112770,-116060,-119070,-121450,-121380,-120960,-120050,-118510,-116340,-113400,-109270,-102970,-94640,-85400,-75880,-66290,-56770,-47110,-37310,-27370,-17010,-6020,4480,13370,20300,25410,28770,31570,35210,40390,46970,54460,62580,70420,77560,83230,86590,88410,89530,90790,91420,91070,88340,87220,86380,85680,84560,82320,79380,77490,76720,76300,75740,74690,73010,71190,69650,68320,67270,66710,66360,66500,67410,68950,70910,72590,73360,73010,71400,68740,65170,60970,56280,50610,45080,41230,38850,36820,34580,31360,27300,19880,14910,7350,-2100,-12110,-21490,0
14,-29890,-37730,-45710,-53900,-61950,-69860,-79100,-89460,-100030,-110460,-120470,-129780,-138600,-147070,-155120,-161210,-164360,-165760,-167160,-167860,-166320,-161910,-155400,-147070,-138040,-129360,-120960,-112070,-102410,-92190,-81480,-70490,-59570,-49770,-32130,-23520,-15330,-8470,-3080,770,3290,5320,6860,9170,14350,22470,31500,39830,46760,51450,53760,56000,59220,62440,64890,66360,68250,71470,74830,76720,77490,76790,73990,69230,63490,57260,50890,44730,38640,32410,26180,20370,16310,14420,15610,16590,16800,16240,14980,13230,11130,8680,5950,2940,-420,-3220,-5110,-6230,-6510,-5670,-4480,-3990,-4550,-5250,-4970,-4340,-5040,-8470,-14490,-22050,-28630,-32690,-34720,-35700,-36330,-37100,-38080,-40040,-43540,-48020,-51310,-52850,-53620,-54460,-54040,-54040,-56140,-58590,-60480,-61110,-60200,-58100,-54950,-51380,-47250,-42280,-36680,-30800,-25060,-19600,-14560,-10360,-7490,-5600,-3150,210,4270,8750,12810,16030,18340,19530,19390,19320,21420,25620,30800,35140,37030,36960,34650,31360,30870,34160,38640,44100,45360,46130,47250,48580,49420,50120,50890,52080,54180,56700,58590,59010,57610,54880,51100,47040,43610,41020,38220,35070,32200,29750,27020,24360,22400,21420,20650,18900,16030,12740,9310,6860,5950,6510,7420,7770,7350,6580,8190,10430,11200,8540,2660,-4550,0
15,-10990,-16520,-21420,-26110,-31290,-37800,-44870,-51170,-56140,-60830,-66220,-73010,-80010,-85750,-89880,-92750,-95130,-97300,-99610,-101500,-103180,-104230,-104650,-104370,-103320,-101220,-97370,-92190,-86100,-79100,-71120,-62440,-53410,-43890,-23870,-14000,-4200,5530,15260,24920,34720,44520,52990,58100,59570,59080,59780,63840,69790,76230,84280,92680,99750,104300,105420,104370,102060,98840,94710,89810,84070,78540,74060,70490,67620,64960,62510,60410,58380,56420,54600,53340,51870,46410,40180,31780,22470,14000,7700,3080,-490,-2660,-3640,-4480,-6440,-9590,-13510,-17360,-20580,-23170,-24710,-25060,-24010,-22190,-20930,-20440,-19600,-18620,-18970,-21770,-26390,-31360,-36400,-41090,-44800,-47040,-49000,-51940,-55580,-59360,-62650,-66220,-78260,-84280,-88900,-93520,-98980,-104300,-107030,-107730,-107310,-106960,-106820,-106330,-104860,-102200,-98630,-94710,-90160,-84910,-78820,-71680,-63770,-55160,-45570,-35210,-23730,-10780,2940,16100,28000,37520,43610,47670,51100,55650,62020,68950,76020,83370,89110,91700,94430,97160,100310,103810,107310,110180,111650,111580,109900,106330,100590,93520,85890,77840,69860,62650,56140,49630,42980,36820,31850,28560,27090,26950,27440,28140,29190,30380,30940,30100,28140,25550,23100,20930,18830,16800,15750,15050,14560,14140,14490,15190,15260,13160,7210,-2030,-11690,-21070,0
16,-30380,-40180,-51730,-66430,-82250,-94850,-101150,-101990,-100940,-100520,-103110,-110670,-121030,-130830,-137340,-138110,-134260,-128730,-123900,-121730,-122640,-126350,-130130,-131250,-129570,-126490,-123060,-118510,-112490,-105210,-96810,-77420,-66500,-53970,-39900,-24640,-9100,6020,19390,31500,42280,50610,56280,60340,64750,71330,80570,91770,103460,114940,125440,133560,138740,141540,141820,140210,136990,132440,127470,122990,118720,114240,109200,104020,99330,95830,93100,89950,85330,79800,65310,56000,47250,39690,32900,26950,22540,19810,18060,16870,15890,14770,13230,11410,9380,7140,4620,1750,-980,-3220,-4830,-6300,-8750,-12530,-16800,-21140,-26740,-34160,-41580,-48510,-52990,-54950,-56560,-58380,-59780,-59920,-59080,-58870,-60480,-63630,-73360,-79240,-85540,-92820,-101290,-109970,-117320,-120190,-118160,-114030,-108990,-102270,-93730,-84980,-76930,-69020,-60340,-51590,-43120,-35070,-27090,-18550,-9170,1470,12810,23870,33110,39830,45010,49630,53760,57610,61880,66920,72030,74970,74340,71120,66430,61670,59780,62510,65100,65940,64680,62230,59150,55230,50120,44240,38570,33810,30310,27370,24780,22400,19670,17360,15680,14770,14350,14350,14910,15610,15260,14000,12950,12880,13860,15050,15400,14210,12180,10360,8820,7910,8330,9940,11620,13020,13650,14070,14980,14980,11970,5950,-1470,-8960,-16030,-22680,0
17,-28770,-34510,-40810,-47460,-53620,-58450,-62160,-65870,-69790,-74270,-79240,-84420,-89110,-93100,-95970,-97650,-97930,-96320,-92820,-87990,-82320,-76090,-68600,-60550,-52220,-43540,-34370,-25410,-17360,-9660,5110,12180,18690,24290,28140,29960,30380,29680,28700,28140,28280,30030,34720,40950,46690,50960,52920,50820,44940,39760,37590,36610,34160,29820,25480,23800,24920,27300,29820,31500,31080,29820,29120,28700,27160,24570,20510,14910,8750,3010,-1120,-3360,-2660,-1750,-840,-210,-350,-1540,-3500,-5670,-7280,-7910,-7910,-7560,-7140,-6230,-4480,-1820,1190,3010,2800,630,-3640,-9030,-14000,-17850,-21910,-26600,-31080,-34300,-34720,-31710,-26880,-21770,-17430,-14910,-13440,-12040,-10710,-10500,-12390,-20510,-27160,-35070,-43190,-50820,-57540,-63000,-67480,-70210,-70560,-68460,-63350,-55510,-45850,-35140,-23730,-11970,-630,9520,18480,26460,33670,40390,47390,55090,63280,70420,74760,76090,74760,73080,72450,71610,69020,65170,61600,59990,60690,62300,63070,61880,55370,50540,45290,39970,34580,29190,24500,21140,18760,16800,14910,13440,12530,11270,9590,8330,7700,7980,8680,9940,11620,12880,13160,12810,12110,11270,10360,9450,8400,7280,6440,5810,5880,6440,6580,5810,4760,4550,5250,4760,-4410,-10290,-15750,-20510,-24500,-27860,-31360,-35000,0
18,-38500,-41720,-44730,-47880,-52150,-57750,-63000,-66640,-69580,-72870,-76300,-79660,-82390,-84350,-85890,-86800,-86170,-83720,-80010,-75320,-69930,-63980,-57190,-49070,-39340,-28490,-17850,-7770,2030,11900,21560,30730,46480,52710,56910,58940,59500,60620,63350,66640,69090,70630,72100,73430,74130,74340,74060,72800,71050,69440,67970,66360,64330,62440,60830,59290,57400,55230,53480,52220,50680,49210,48720,49140,49910,49490,47670,44940,41160,37240,33670,30030,25480,14560,9100,3570,-1540,-5250,-7210,-8120,-8330,-8190,-7560,-7630,-9520,-14070,-20090,-25690,-30590,-36120,-42910,-49000,-53970,-58450,-61530,-63280,-64050,-64750,-65800,-66990,-67900,-68670,-70140,-72800,-75810,-78820,-80990,-82320,-84490,-87150,-89670,-91490,-92540,-93240,-92330,-90090,-86030,-80360,-72800,-63630,-53130,-42210,-32340,-23310,-14350,-4620,6440,19110,32760,46200,58380,68460,76230,80850,83090,86030,91560,98210,103530,106750,107800,105350,99400,91420,83580,75880,68110,61180,55650,51730,49140,46970,44030,39900,34230,33040,32690,32340,30730,28980,28140,28280,28770,29680,30660,31640,32410,32270,31360,30240,28980,28070,27860,28000,27580,25690,22330,18060,13090,7210,980,-5250,-8680,-10780,-14000,-17920,-22050,-25410,-25970,-24290,-25200,-30590,-34230,-35210,-41580,-45710,-50120,-55230,-60760,-65100,0
19,-67970,-71050,-74550,-77840,-80850,-84140,-89040,-94780,-100450,-106260,-112070,-117040,-120330,-121660,-121800,-120680,-117880,-113260,-106400,-97370,-86730,-75530,-64470,-53480,-42070,-30800,-20790,-11760,-3500,4340,12040,19950,27650,34510,44660,47670,50050,52990,57470,63350,70210,77560,84140,88760,90510,89950,86870,81480,74270,66430,59220,53060,48510,45360,42980,41090,39690,38850,38640,38990,40110,42070,44660,46200,46270,44380,41580,38780,36330,34440,32760,31430,30170,28700,26810,23240,21350,19110,16450,13300,10080,6720,3570,770,-1120,-2240,-2870,-3710,-5530,-7910,-10010,-12180,-15890,-21560,-27580,-33320,-38500,-42350,-45570,-49140,-52850,-56280,-59640,-63070,-66710,-70630,-74830,-79100,-83160,-88550,-94430,-99750,-103670,-106470,-108500,-112630,-112980,-110950,-107170,-102200,-95550,-87780,-80010,-72520,-64890,-56980,-48580,-39970,-31570,-23520,-15260,-6720,2170,11060,20020,27790,32900,35630,37450,40250,45220,51590,57540,61670,64050,65660,67130,67900,68390,68880,68810,67830,66360,64610,63210,62720,63700,63770,62930,61810,61040,60410,59360,57820,55580,52290,48160,43750,39900,37730,36750,37030,38430,39550,39480,38150,36190,34230,32620,31360,29960,28350,26600,24990,24010,24010,24290,23380,20580,16590,13510,11690,8610,3360,-4340,-14070,-32690,-39340,-44660,-48580,0
20,-51100,-52850,-53900,-54810,-56420,-59500,-63770,-68670,-73640,-78680,-84070,-88970,-93170,-96460,-98770,-99820,-99750,-98630,-96670,-93940,-89880,-83650,-75810,-67200,-57960,-48440,-38850,-29400,-20440,-12320,-4480,3150,10640,17570,23800,28630,31850,33320,34440,37660,42140,46340,49770,53060,56350,59010,60830,61740,62020,60830,58100,54600,50400,46410,43330,40320,36260,31430,26670,22890,20860,20090,19040,16590,12810,8260,2730,-3220,-9030,-14280,-18550,-21070,-21350,-20230,-18620,-16870,-14560,-11970,-9450,-1820,1820,4200,6090,7910,9590,10500,10780,10920,11620,11970,10850,8400,4340,-700,-4830,-7210,-7910,-7490,-6020,-4480,-3640,-3360,-3570,-4620,-6510,-9940,-14770,-21070,-27300,-33110,-38920,-44520,-49630,-53200,-54670,-53900,-51520,-47950,-43960,-39550,-30030,-25270,-15680,-7980,-3570,-1050,1400,5880,11900,18480,25480,32340,38220,41160,40460,37450,33390,29890,27720,25900,23800,21070,17430,13720,10010,5110,-420,-5600,-10290,-14490,-18060,-21070,-22260,-21560,-19670,-17360,-15120,-13300,-12110,-11340,-11060,-11690,-12600,-13230,-12460,-10150,-7210,-4130,-700,3780,9100,14070,18130,21420,24010,25760,26320,25620,24080,22330,20790,19530,17990,16520,13580,10710,9730,8330,5810,2450,-770,-2100,-1960,-1470,910,4340,7350,9870,12530,14630,0
21,14630,4550,-6300,-18410,-30520,-41370,-49770,-56350,-61740,-65170,-66080,-64260,-60900,-56000,-50890,-44520,-30870,-15470,-840,11270,19950,25900,30100,33600,36260,37730,38640,39760,40600,40460,37730,33670,30240,28910,29960,32410,34580,35280,34440,31220,24080,14770,4900,-9800,-14700,-17780,-18480,-17220,-14560,-10990,-7420,-4620,-2590,-1540,-1050,-770,-1470,-3500,-7210,-11620,-15330,-17360,-17710,-16800,-14770,-12040,-9310,-6720,-3500,0,3010,5040,5810,5740,5740,6720,8190,9660,11620,14630,18550,22190,25760,29750,37800,38990,36960,33040,28210,22890,17570,11830,5320,-630,-5320,-9660,-13720,-17500,-21210,-25550,-30870,-35700,-38780,-41160,-44380,-47810,-50540,-53620,-56770,-59430,-60830,-60830,-59990,-58450,-57400,-54250,-48650,-43050,-36050,-28070,-20650,-12950,-5040,2170,8540,20440,26670,33250,39410,44100,48020,52150,56490,60760,65800,72030,77000,79240,78470,75320,68810,59640,49980,41090,32410,23590,17010,13580,12320,12670,14910,18550,22750,27160,31710,35700,39130,41790,42490,40740,37450,33250,28910,25340,22750,20930,19810,20580,21980,23450,24780,25200,24290,21490,17430,13090,9170,6510,4760,3080,1470,-140,-1820,-3220,-3500,-3080,-4130,-7630,-13090,-19810,-27370,-35910,-44240,-51520,-57750,-63980,-71190,-78540,-84980,-90300,0
22,-94640,-98140,-101640,-105490,-109690,-114450,-119630,-124530,-128380,-125720,-121170,-115920,-110810,-105840,-100870,-94850,-87010,-77980,-68390,-58800,-48930,-38640,-28630,-19600,-11690,-4200,3500,11690,20370,28910,36610,43190,50120,59220,70210,80150,88480,95690,100450,101780,100380,98140,96180,94220,90930,86310,81340,77070,74480,74900,75530,75810,75600,75390,76020,77210,77350,76090,72800,67900,62090,54810,46340,38290,31850,28140,26950,27090,27790,28490,28910,28280,25970,22540,18760,15540,13020,10080,6090,1400,-3640,-9100,-14490,-18760,-21070,-22750,-26810,-34580,-43820,-52920,-66990,-72100,-76020,-79870,-84140,-87360,-89180,-90720,-93590,-97860,-103390,-109200,-115150,-121310,-127190,-131810,-135240,-136640,-136010,-134120,-130970,-125650,-118020,-108850,-98140,-86730,-75740,-65310,-56140,-43330,-32830,-20790,-2310,13300,25620,36330,45570,54320,62230,68600,73220,80010,82740,86310,91280,96740,101570,104720,106050,104440,100240,95690,91280,85610,78820,71820,65030,60060,57330,55510,53480,51240,49630,48650,48720,49910,50890,50330,48020,44660,40740,37660,35980,35490,35560,35770,35840,35280,34020,32060,29890,27790,22120,18620,15330,12600,10570,9870,10220,11060,11410,11060,10150,9310,8470,5950,-700,-10920,-23310,-36050,-46550,-56070,-67200,-79030,-90020,-98420,-104230,-108080,-110670,-112630,0
23,-114380,-116130,-117670,-118930,-119490,-119560,-119280,-118720,-117880,-116270,-113680,-109970,-100520,-94850,-88480,-80780,-71610,-61250,-50120,-38780,-27510,-16660,-6020,4970,15890,26250,35280,42840,49140,54810,59570,63210,66360,69650,73430,78820,85890,94080,100590,103670,104510,102760,99120,94640,89320,82600,74200,65380,57540,51310,46760,42420,37240,25620,21420,19250,18760,19530,21770,24990,28490,31150,32130,31920,30940,29680,28210,26810,25760,25270,25340,25900,26600,27090,27510,28000,27930,27440,26740,26390,26670,27020,25830,22330,16940,10920,5670,1120,-4620,-11550,-18130,-23100,-28140,-39480,-45220,-49490,-52710,-54530,-55440,-57400,-61950,-68880,-78050,-89180,-101010,-112140,-121030,-126140,-127400,-126000,-122780,-118720,-113960,-108360,-102340,-96740,-91910,-87710,-82530,-76370,-72800,-69650,-65030,-58240,-49560,-38990,-29190,-22680,-19810,-19530,-21350,-23520,-23030,-18060,11270,38150,66850,90300,105770,115640,122010,126910,130130,130550,128170,122850,114380,102690,88550,73640,60760,51800,48160,48720,51030,53620,55790,56840,56630,55090,53690,53480,53200,51730,50050,48580,46480,42000,35420,29190,24430,21210,19110,17570,15330,6510,840,-4900,-11410,-18760,-26950,-35000,-41440,-45990,-49840,-53830,-58030,-62090,-65310,-67270,-66710,-64470,-61880,-58450,-54670,-51030,-48230,-46340,-45780,-46760,0
24,-48860,-51730,-54600,-56490,-56840,-55440,-52430,-47740,-41930,-35980,-30450,-25340,-19810,-13300,-6370,-70,7350,9590,12040,13930,15050,16240,17430,18270,18690,19460,21350,25690,32690,40110,43750,43190,42210,42910,44310,45500,46620,47530,47880,47110,44170,39480,34930,32270,32550,34650,36960,38360,38290,35210,27440,16450,4410,-5390,-10640,-11760,-10150,-9730,-10080,-10640,-12180,-14840,-17080,-18620,-19740,-20580,-20860,-20580,-20300,-19950,-18620,-14700,-8260,-1750,1820,1400,-980,-3290,-3850,-2870,-1470,70,1260,1960,2100,2100,2170,2030,560,-2380,-5950,-9520,-13020,-16380,-19740,-23030,-25690,-27930,-27930,-26530,-22820,-17430,-10710,-3920,2520,7840,11270,13300,14630,15890,17640,20090,22750,24920,26530,27860,28770,29120,29120,28980,28700,27930,27440,27510,27720,27720,27860,29260,31990,34790,36610,37450,37450,36750,35630,34160,32200,24430,19320,14210,9730,5390,1260,-2170,-5320,-8330,-10570,-12530,-14000,-15330,-15890,-15470,-15050,-15400,-16590,-18060,-19180,-20020,-20790,-21560,-22330,-23450,-25270,-27930,-30800,-33040,-34510,-35910,-37590,-39340,-40530,-41020,-41650,-42560,-43680,-44590,-46060,-47530,-49840,-52150,-53480,-54810,-57400,-59850,-61880,-63630,-65100,-66220,-66780,-66430,-64540,-62370,-60760,-59850,-59360,-58730,-57330,-55580,-53550,-51380,0
25,-49980,-49140,-48440,-47740,-47390,-46480,-43330,-41720,-36820,-29680,-24640,-20230,-15820,-9870,-3570,2940,10150,23940,30310,36820,42980,48300,52290,55230,57050,57190,55930,55300,55860,56840,57680,57750,56630,55020,52220,49350,47390,46480,46130,43890,40670,40250,39060,38360,37870,36680,36680,36750,35980,35280,35770,37660,39690,40530,39970,38710,37030,31570,28630,26950,26600,27020,27510,28140,28700,28840,28490,27510,25830,24080,22330,20860,19530,18550,17710,16800,15470,12880,8960,4760,1750,-280,-3010,-7280,-13650,-21280,-29120,-36400,-43190,-48300,-52010,-55090,-57330,-59920,-63350,-67690,-73780,-81200,-96110,-102200,-107310,-111860,-115570,-118720,-121450,-123620,-125090,-125440,-123900,-119980,-113540,-105070,-95130,-85050,-75110,-64960,-53900,-41930,-29750,-17710,-6230,3920,13230,22470,31500,39200,44870,48370,50960,54670,60480,68040,75810,82390,86380,88270,88060,85610,81620,70980,64680,58590,53620,50890,49070,46060,42770,40320,38220,36400,36400,37940,39830,42070,43400,43610,42490,39410,35980,37800,47670,58030,63490,66150,66640,70000,75950,81270,82530,77630,68460,59920,54180,49700,46270,43400,40390,36890,29750,20930,11130,8190,-3920,-12950,-19180,-29120,-36750,-43820,-52920,-58730,-65590,-71330,-75600,-82040,-87080,-90440,-94710,-99120,-103530,-107940,0
26,-112070,-116340,-117180,-117390,-118860,-117950,-113750,-106540,-101150,-94220,-87990,-84000,-77770,-70560,-62440,-53900,-45500,-37030,-28560,-20650,-13090,490,6860,12460,16590,19180,20930,22190,24080,28980,36470,46130,55510,61810,64400,64190,61880,57890,53340,48370,43260,36750,29890,25200,24080,26320,30100,33600,36610,39480,42420,45500,48510,50750,52080,53130,54670,56560,58100,59500,61250,63140,65940,66640,66360,65030,63140,60900,58310,55160,51660,47950,45080,42630,39550,35840,32480,29610,27650,26110,22890,16380,6510,-4270,-13370,-20300,-27020,-34650,-44450,-56420,-68880,-80080,-89110,-96530,-103670,-112140,-120680,-127190,-131180,-133490,-134260,-133140,-126490,-120750,-113610,-104860,-95270,-85960,-77700,-70700,-63700,-55790,-46620,-36750,-27020,-17710,-8960,-350,8610,18270,28000,37660,46620,53480,58170,62440,67900,75740,85120,94500,101430,104300,102620,97790,91350,84420,77420,70490,63490,56490,50960,47740,46340,45150,43330,41650,40950,40670,40460,40180,39830,39340,38640,37870,37380,38080,40250,43190,45920,47950,49210,49700,49560,49000,48300,47390,46830,46410,45360,43540,41370,39270,37450,35770,34860,34650,33880,30730,24150,13930,1120,-12460,-24220,-45360,-58100,-71470,-83370,-92890,-100100,-105490,-110110,-114520,-118790,-122080,-123760,-123620,-123270,-123410,-122290,-119210,0
27,-114590,-109410,-103810,-97370,-90370,-82250,-73010,-63490,-54250,-45220,-36470,-27650,-18620,-9240,630,10500,19670,27300,32830,36750,39480,41860,44520,47880,59710,67900,74970,79520,81760,81130,76580,68880,60970,55160,50470,45360,40600,38010,38850,42070,46410,49630,50960,51380,51450,51520,51310,50540,49000,46690,44310,42560,41510,41230,42280,44240,46830,49770,52640,55230,57540,59360,60340,60130,57890,56700,55370,52360,48300,43330,38010,33390,30870,30870,31220,29470,23520,14350,1470,-13370,-27580,-39900,-51240,-63420,-75040,-84490,-91840,-96950,-100730,-104230,-107800,-110600,-112350,-113330,-113960,-114940,-116060,-116480,-115500,-113120,-110180,-107660,-105560,-102340,-97650,-84280,-75530,-65450,-54460,-42910,-31150,-19600,-8820,560,8960,16450,23030,28910,34300,38920,42700,45990,48160,49420,50540,51660,52850,53200,53690,55580,59990,66080,72800,78960,83370,85400,85120,83440,80850,76790,71470,65870,60830,56000,51590,44800,42350,40180,37870,35210,32340,31010,31920,34790,38780,43470,48580,53830,58380,61670,63700,64610,64540,63210,60620,56980,52710,48300,43960,39130,33320,26600,20440,15190,10010,3780,-4340,-14210,-24710,-35000,-44170,-52080,-58940,-64680,-68880,-74690,-77770,-81340,-85820,-91560,-98560,-106260,-114240,-121310,-127120,-131880,-135170,-136080,-134960,-132230,0
28,-128520,-124110,-118440,-110460,-100590,-89670,-78050,-65170,-51380,-37660,-24500,-12250,-210,11130,21350,30240,37730,42980,46900,50190,53970,58520,64190,71050,79030,93240,96110,94360,88480,80220,71260,61600,52780,45570,40600,38220,38150,39270,40320,40670,40880,41650,43050,44870,46060,45500,43260,39970,36540,33320,30660,29260,28910,29610,31640,35140,38570,41510,43960,45780,46760,46410,44870,42420,39550,33390,31570,30240,28770,27300,26600,25830,23170,17290,9240,840,-6510,-13510,-20930,-28980,-37940,-47320,-56910,-65450,-72590,-78820,-85820,-94010,-101430,-107520,-112700,-116970,-119210,-119070,-116760,-112840,-107450,-99050,-87780,-74970,-62650,-51800,-42280,-33740,-25620,-8330,1400,11130,19810,26740,31990,35140,36750,37730,37940,37170,35630,35140,37590,43400,50750,56490,59710,61390,60970,58380,54180,49420,44380,38850,33390,29610,27510,26460,25830,24360,22610,21630,21490,22120,23030,24220,25620,26810,27370,26390,24850,23240,22050,21840,23310,26110,28980,31640,33600,34370,33600,31430,28560,25970,23660,21420,19530,18340,17710,17080,15400,12180,7980,3290,-2590,-9800,-17640,-24570,-30030,-35000,-40110,-45220,-49490,-52920,-55580,-57470,-59220,-62440,-68040,-85820,-94920,-101010,-104860,-107800,-109620,-109480,-107940,-105280,-101010,-95620,-89250,-81200,-71400,-59570,0
