,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1418,55300,52430,42980,30590,19670,15330,18130,26110,37590,48860,55650,57540,57260,57400,59990,64330,70490,82390,100030,121170,144970,170030,184100,168700,119280,50540,-13790,-42490,-21210,29120,96670,124530,146930,160580,164710,161840,154420,140210,121520,101010,80360,59500,38990,22050,12250,6020,-630,-9520,-20090,-31500,-42700,-54740,-66220,-73430,-73010,-59990,-34370,-3640,24640,42980,43540,30730,19880,28000,53970,82460,104510,113890,114520,110810,103180,93800,83860,60270,48090,38710,32620,28980,28140,31780,38080,44520,48790,50540,50680,47670,40880,31500,20160,7560,-4410,-13230,-15890,-10640,1890,22190,49420,78820,99890,100660,67340,19530,-7350,1820,34370,64470,84350,92680,90090,72730,44870,16940,-3080,-14000,-18550,-19670,-16730,-14980,-15120,-17780,-24360,-35560,-50470,-70000,-94710,-120260,-141890,-155820,-160580,-159320,-152950,-136850,-113890,-90510,-66010,-40950,-22190,-17710,-22260,-27090,-29680,-26460,-10430,19110,54600,91000,119000,135030,139370,134680,126280,118720,114380,113890,116830,122290,129920,137830,143920,145250,140210,129990,117320,105350,98630,100450,111650,127470,138530,137340,118300,86800,49840,10220,-22820,-31500,-14490,15260,42420,53830,46340,28980,10640,-2590,-7490,-5740,-1540,2660,4900,4620,1960,-2170,-5740,-6720,-2800,5880,14980,21980,25200,26390,1
1419,28070,29190,16100,910,-15120,-22680,-12950,15260,50050,73780,77210,56140,10430,-42630,-86100,-104930,-88060,-50960,-14210,8610,17640,16730,11270,4060,-4620,-12390,-17780,-19670,-18060,-13300,-6020,4130,15680,25480,31430,31920,27020,19390,10360,4340,7070,20860,43400,69510,86240,25270,-41440,-95970,-125650,-117040,-56210,38570,117460,139090,112770,68530,21210,-14350,-28560,-21840,-1750,20300,37380,47180,49000,43330,35700,31150,30590,33740,40180,47810,56770,67480,77910,85610,89670,90580,90090,90020,92050,94010,94150,91070,87290,89390,96040,102410,103600,91560,67690,40110,17710,6300,8400,22890,44380,66990,86100,98420,102060,97650,87290,73920,60690,49980,42910,39830,38640,36120,29890,20090,10500,5880,7630,15050,30520,53410,83090,105560,96460,61810,17290,-13300,-13580,8400,32830,47110,56420,64610,70070,75250,70980,67410,61810,53760,44800,38150,34580,32340,31220,32970,36610,38080,36680,33600,28210,19530,8750,-1750,-7420,-6160,1820,16170,36400,63000,90930,108150,106400,85050,47040,1890,-31850,-41790,-29540,1050,35490,63770,84070,94010,94500,86940,74690,50750,43050,40880,44030,50820,60270,70140,77350,79240,74760,63770,48440,31080,16310,10850,15960,27370,41720,59710,73780,76580,63630,34440,3640,-6650,10710,36120,1
1420,47390,49630,57050,61600,55370,40950,24080,7210,-5880,-12740,-16310,-16870,-12530,-3640,8820,22960,36470,32060,22540,13090,7140,7280,12110,17500,23100,29820,39900,57260,78610,93030,97160,88620,70630,43120,10080,-16660,-24430,-16100,-2870,13440,30240,41370,47320,51800,57120,61320,63420,61180,54810,47670,42350,39970,40040,42910,48230,53410,55860,55300,47600,40670,35210,35770,43960,59080,80920,105280,127890,139440,133280,108360,74060,38850,19670,34790,67830,85260,72310,42840,14350,-5460,-8750,1120,15120,25760,29820,27090,19320,10850,3430,-1750,-3080,210,9730,24290,39970,53900,63770,69720,70070,62650,48440,26810,30170,43890,66080,93030,118510,133840,128030,101850,74270,49490,28350,7070,-10990,-22540,-27650,-25480,-15260,490,18270,35350,48580,56840,60060,59220,54880,49420,45780,44520,45990,50050,54670,56630,54390,48930,41650,33530,26810,25130,33180,52150,74620,91560,87080,68040,54600,53340,60410,59570,44030,17570,-10850,-33740,-44520,-44660,-37590,-27580,-17990,-12390,-10010,-8820,-7560,-5740,-2800,910,5670,11900,17850,22680,26810,28980,29330,30590,35980,45360,57820,76790,97160,108710,108640,100450,88550,77000,62580,44520,27860,18690,22610,20370,17290,13510,9870,10150,15050,20650,23800,26250,30730,37730,1
1421,45430,52850,58940,61530,60340,57400,53900,49770,45780,43190,42280,45010,52990,67060,88060,113400,131740,129710,100170,51660,4200,-25130,-29470,-12880,10500,30030,44240,56000,66220,73150,71750,63700,51870,39410,29610,23590,20580,20300,22820,27720,32970,36820,37170,34370,30310,24710,18410,14210,13090,14980,21840,34160,46900,57540,62370,54670,35770,12460,-7560,-18340,-17570,-11480,-9310,-9940,-11410,-14000,-13720,-6650,5460,18760,30730,40740,49560,62650,66360,68530,69230,68320,66150,61810,54460,45990,38640,33880,34300,41300,55230,76510,96600,106610,98630,70280,25200,-20440,-43540,-32900,4340,47250,76650,89110,88270,73920,49210,23660,5320,1470,4340,10080,18830,29750,38780,43750,45710,46200,47460,52360,68110,73220,75180,76300,77840,80290,86870,97930,111090,119700,115220,96040,68670,39550,12320,-2730,-2100,9800,21560,17780,1960,-17220,-30730,-35070,-30870,-19950,-6580,5880,16030,22890,28070,32760,35630,36750,36330,34230,31360,27720,23590,19600,18900,23450,33180,50960,94850,105980,96530,57750,3710,-32550,-29400,7630,50470,72240,74760,69650,60620,49840,39130,29120,20720,15050,12810,12530,12320,12670,16590,24500,36330,49910,59360,63280,62930,61180,59220,59010,61460,66570,73220,80080,87010,97650,115080,137270,1
1422,157710,170520,147000,103740,71260,64680,68040,67760,59850,43680,20580,-3570,-19670,-20580,-8190,9310,25480,37450,44100,44730,39550,30240,20720,14840,14070,17080,22470,29050,34370,35840,33530,28070,21210,13860,6580,3430,9450,24640,44730,59220,57470,36680,6930,-21560,-31010,45710,71120,59150,24500,-9380,-31990,-39900,-34440,-22190,-8750,1400,8400,10010,7490,2940,-280,560,3500,6230,8820,12040,16660,21280,22610,21560,21280,22260,27230,39200,55790,72100,84700,89110,81270,58450,28140,6790,-4760,-13440,-18620,-18270,-14210,-6650,20790,35700,46970,52710,52640,47530,39410,31290,26880,27580,32690,39900,46620,50610,50120,45780,38850,30800,26110,31430,49000,78120,111650,138600,146440,129150,83370,15190,-45920,-66850,-44870,-6720,16310,18200,16170,19950,24150,27580,26810,21070,13580,5600,-4200,-3150,980,9030,21280,34580,44940,49560,48790,43190,33670,24850,22260,25060,31360,40250,48720,55090,58030,57890,56280,59150,66780,72800,76860,81060,80850,72730,55160,32270,10150,-5320,-13160,-11480,-1610,13370,30240,44380,53200,57540,58660,58170,57190,55790,57190,60200,63770,65660,64050,57890,49000,41230,38010,40670,48300,60200,76790,93660,98980,83020,53340,22960,-11550,-31850,-10920,35490,66360,63210,36190,7070,1
1423,-14630,-25340,-25200,-21280,-16240,-11760,-7700,-3500,140,2800,6930,14210,22960,28140,29540,33460,40600,49630,56630,60550,68180,79870,94220,109480,122850,130480,130760,121030,102620,83930,70420,58450,41370,22260,9940,1610,-420,6160,19250,33810,47670,60550,71260,77140,78120,76020,73990,72590,70630,65940,57540,46900,34230,21350,11900,11270,21070,34020,38990,27230,4900,-31640,-82040,-117880,-112910,-73430,-23380,16590,42840,64330,80990,84910,75600,54670,28840,7980,-3290,-3640,8260,29120,53340,75530,88620,87080,71890,48090,22120,1050,-11690,-13790,-6370,7350,23380,37310,49770,63000,71050,70840,64750,61040,92260,112490,124460,121660,105490,87220,67760,53830,50470,54740,59570,62440,64400,67130,70840,74900,78050,78750,75880,71540,67410,62160,54040,43610,31500,19040,9870,8120,15820,33460,62510,96740,123060,126350,100240,58660,12250,-23730,-24430,15400,63140,79100,62650,-2730,-27090,-36190,-28420,-9380,12250,31570,44940,49350,44800,35350,25830,17920,10570,5320,1330,-700,-3640,-7070,-10150,-10780,-3920,8680,22400,34720,43120,44940,43120,41860,37030,24500,12250,6790,7560,8960,5180,-2870,-11060,-15120,-11550,-350,16100,34720,64120,70840,73780,73850,72940,74130,78120,83160,87710,93310,97510,96390,89460,80920,1
1424,73780,70770,78680,100940,128870,146720,139230,100590,43330,-13510,-50540,-58520,-45920,-29610,-16100,-6020,6440,20650,35350,49210,61950,71050,73920,70420,62510,52850,41160,27720,15680,10080,14840,21490,29330,35910,38920,39620,35980,27790,16240,3850,-6300,-12670,-10640,2240,21980,39760,45920,40110,19600,-11340,-34020,-36820,-25900,-13300,-700,9380,15470,21630,30450,42700,56210,68320,77770,84770,87640,86240,80640,71540,60620,48790,38850,31500,27580,36960,55090,78330,103320,125370,142660,149170,134750,97230,44800,-8540,-48300,-65380,-58730,-37520,-12670,8470,26600,41720,50820,53760,52290,49140,46690,44660,42980,43960,48230,53620,58170,60550,58310,52360,42070,27720,16170,9590,2940,-5460,-13860,-19600,-21070,-7280,490,10640,20230,27020,26390,15120,-840,-16730,-32410,-45080,-53900,-53760,-46550,-37590,-29470,-21280,-14140,-7560,-560,1890,0,-3990,-7420,-9660,-10010,-7770,-3780,1050,6020,11060,16660,23030,29610,35350,39970,44730,53130,68740,92820,123550,160160,198730,204260,134820,45010,-22190,-48230,-35000,-7000,9800,13160,11270,9100,10570,16030,20930,23100,24920,26390,28000,27370,25970,27090,31710,37590,40880,40460,35840,29190,23030,20580,24710,34650,49420,67690,87150,101990,109060,109760,103460,90510,78960,70980,58590,1
1425,42630,6300,-3920,-5810,-4060,630,8400,17710,26740,34160,38780,40670,41230,42910,47250,54250,63770,74410,83160,87290,86940,82740,75740,67270,59430,54950,54320,57120,63420,72590,80150,80570,57540,21700,-3360,-9380,2940,23590,23100,-2800,-31150,-34790,-10640,23030,47250,48720,34510,16590,-4410,-23450,-32900,-33250,-27510,-19460,-9170,1960,12180,18830,23240,29190,34930,38290,41860,50050,63630,85330,112490,136780,150500,149100,130200,97370,63560,37730,15330,-5180,-21140,-31080,-32200,-26740,-18480,-7980,10430,33110,52920,66780,73500,72660,56490,47880,41790,39620,40670,41370,38990,33180,26950,22610,22890,29470,43050,64470,93590,125860,147280,141120,107450,54740,-2380,-48930,-76230,-78050,-57400,-24570,7140,29540,40530,39620,31360,20790,10920,3850,210,-1890,-2170,770,8680,20160,31150,36190,34160,17220,4620,-5530,-11130,-10850,-490,21910,49630,75810,100240,122430,137900,138110,118930,81970,42420,18690,15540,22680,26950,22820,13860,6020,4620,10150,18410,25410,29820,32270,33670,35070,36400,37870,39130,39410,39060,39830,41580,42210,40320,36260,32690,35140,62230,83930,103040,112140,105490,83370,55370,34720,35280,54250,74130,74970,48860,11690,-17290,-29610,-26250,-13230,1050,9240,10080,2730,-5670,-3850,3920,10780,1
1426,15470,21070,27230,32690,38990,44380,43330,33320,16100,-3640,-19740,-30380,-35350,-31290,-15190,14280,52500,113890,116900,88200,33250,-11760,-32550,-36540,-32340,-28700,-31500,-38010,-40460,-34510,-22470,-8120,6650,18200,23730,23450,19810,15470,12950,13300,16730,23590,33320,43540,50960,53830,52500,49630,48510,52780,65240,81900,96110,103320,98630,79380,50260,14420,-8120,74130,124740,124810,85960,39340,-1050,-21280,-26390,-18900,-3920,14490,32200,45640,53060,56140,56560,54460,50820,46690,43680,41020,40460,43190,50470,60480,70140,78470,88060,104860,128240,147280,153440,146300,121380,79520,46550,51520,83160,107380,106470,83580,48580,13440,-17150,-10780,3500,22330,43400,63910,78820,84070,78890,67410,53130,39270,27580,18690,11970,6300,3220,3150,3780,3780,5110,9380,18760,35000,58660,83860,100940,104440,96390,80010,54320,16310,-14560,-8190,36260,85050,106960,96530,71680,42490,13230,-9800,-19180,-3150,12390,26670,37030,42000,42560,41790,40460,35420,26180,14770,4760,-2800,-5950,-2450,9310,25200,41510,58870,77560,92050,99750,100520,85050,60830,66080,102480,134680,132370,98630,49770,5390,-21910,-28910,-18830,3710,30030,49980,59080,58520,50400,36680,21140,8260,350,4480,10010,13510,14420,11060,5390,2590,4970,13790,29400,1
1427,48300,64330,71540,60970,37030,6510,-13720,4270,50820,83860,75180,37870,0,-26320,-36820,-32690,-20160,-7490,1400,6580,9240,10290,11130,15260,21140,25970,28210,27370,22260,13860,5180,70,7140,18550,30800,46970,66500,84420,97160,102340,98910,89880,80850,71820,61810,52010,37940,16940,-7560,-28280,-37520,-31710,-13720,10710,34860,54320,66290,70910,69860,64610,57400,50540,45640,42840,42000,43400,45990,47110,44380,38360,33040,32200,40460,59640,83510,105980,89810,51660,-980,-45150,-54390,-26950,10500,35000,42420,38360,27300,14700,7420,4200,-350,-7700,-16310,-22960,-21070,-5670,17220,38640,52780,56140,53270,49770,45990,41020,34090,27090,23870,26670,35980,52150,74480,94570,102270,92820,72380,47810,17780,-6790,-7070,41580,59290,61950,50470,31850,15120,7770,8540,13160,19110,24710,28910,31360,32620,34650,38920,45220,52500,58240,60550,56700,46270,31150,16100,4830,420,4200,11900,20230,22540,7350,-22890,-52500,-63490,-40040,7070,53060,73220,61530,38360,15610,1120,-630,7000,32760,42770,47670,47600,45220,43260,42910,44380,47950,51450,53900,52710,49420,45150,41370,41300,42420,43260,44380,48230,53830,61040,74620,91910,103810,112560,122010,128800,125370,111720,92050,68670,45430,26950,16940,15330,18550,1
1428,22960,26530,28070,26600,22610,17290,12180,15470,23310,35980,52430,66360,71330,65800,53620,40110,28840,22610,24640,36680,56280,78120,95690,96950,71120,24570,-26110,-70560,-87850,-56070,14420,84070,117600,111160,65450,9590,-26600,-44940,-42420,-26110,-3500,20720,38570,47390,47600,44310,39410,32060,23800,6440,-3780,-7840,-6020,-1890,5320,18410,35280,51240,61600,64610,60480,55160,49070,40110,28490,14840,-700,-14000,-20510,-18620,-8400,4200,17640,30940,43260,53270,59780,64190,67340,68880,69650,72170,77420,84070,89810,94290,96460,95130,90440,82810,73010,62160,47110,47880,55230,65100,66850,49000,7980,-53970,-126560,-178360,-188370,-159040,-103180,-35770,21280,55230,65030,52010,22400,-12740,-43190,-64050,-73430,-70630,-59080,-42840,-23310,-1400,21700,42980,63350,82880,96390,99330,93030,84840,76720,68810,64610,69370,83020,100520,114170,117460,92890,81480,70770,60760,54530,51170,46340,36540,25830,21490,23800,25830,26040,26040,24990,20790,12390,2450,-3850,-3500,1890,9450,17570,25410,31220,32200,25830,12530,-4130,-17640,-22540,-16310,-2310,13720,16380,-2520,-26810,-36610,-31710,-16030,18060,67060,102410,104930,37310,-490,-21210,-22400,-7560,14560,35770,51170,58310,57750,50820,39340,27300,16030,7420,1330,-3080,-3710,2310,14350,1
1429,29190,42980,52850,56770,56980,60200,70070,85890,104300,116550,118720,111020,97720,86240,79870,75180,65730,51310,37450,28210,23450,24920,32410,42070,53200,52360,51590,49560,46270,43750,42910,42980,43750,45290,45780,44380,41790,38570,34020,26390,18060,14910,19390,28210,38780,51870,69790,93660,111580,111370,97440,80570,61250,37310,13090,-7000,-19810,-21140,-8470,16030,43330,64400,73850,72100,60480,43680,26530,13650,15400,27720,43540,61950,79940,93310,100870,100450,93310,82950,69790,53900,39480,28490,20860,19600,26950,41370,58100,72240,79660,79030,71680,55230,33110,17010,11480,13160,22120,38290,59010,80360,100030,116340,126000,125650,117460,105840,94990,87920,84700,84140,84490,84910,82110,75880,66640,57680,52500,51100,53900,63280,75740,81970,69580,33320,-13230,-50190,-59780,-39620,-1820,34790,59640,69020,62370,42350,16240,-8820,-28980,-44030,-51870,-55650,-54810,-54950,-52290,-48020,-41230,-34580,-30240,-26530,-24080,-24010,-24150,-23870,-23380,-21140,-15960,-7000,-5320,-5110,-2380,10150,34370,46690,40950,38150,37590,31570,27930,36330,49350,62440,77490,94640,108850,115570,113680,105700,94360,83580,74620,67410,62090,59500,59850,61740,65520,71470,76370,75180,66710,52850,35350,18060,6020,2450,5320,14140,28560,42770,51170,33950,1
1430,3430,-20020,-16030,12670,38360,33600,11130,-8750,-19110,-23170,-17990,-7630,9800,26530,39970,48580,52990,53760,50470,44730,37730,33600,32550,32830,34090,35210,35000,33740,30940,24150,16590,12250,10080,13230,28980,58310,88480,105560,106190,95830,76370,54320,11690,-2310,-8470,-6720,70,9310,18970,28840,38990,48930,56280,59220,58520,57400,58870,63700,71260,78960,83440,81970,71960,53410,30520,9450,-6580,-17500,-21770,-18410,-11340,-3780,4410,10710,11060,4690,-5810,-11060,3220,37590,71190,86100,86380,78960,63350,46900,14210,10990,16660,29050,43610,56910,69790,79940,84840,85120,81480,71470,56140,36890,16870,1190,-7490,-6650,4060,25200,54040,79940,88970,79240,55650,26040,-4900,-27300,-32970,-27090,-23240,-25970,-30450,-33530,-27650,-7560,24500,59360,87990,105980,111300,105000,89250,69860,42280,36750,35630,39270,45990,51520,50540,42910,32620,26040,30870,51940,82320,106540,111580,92470,49350,-2730,-38920,-38220,-3360,39550,61950,53130,25620,-3780,-25270,-35000,-33530,-24710,-11830,280,8820,15330,22610,28910,32830,35000,34020,28700,20160,9940,2800,8190,14280,20230,26880,34440,44590,61180,81480,102130,120540,133560,134890,121870,98980,68250,32690,-1890,-28560,-43960,-51100,-52360,-47460,-36050,-18480,2940,24150,40390,1
1431,48440,48230,42280,34440,28490,26670,29190,36330,48580,62300,72590,76510,73360,66640,60970,59430,72660,85890,107660,137270,168910,189560,181300,132790,51170,-23800,-55300,-43540,-9800,37100,84840,115640,123550,114240,94360,70910,49140,31430,19040,12600,9520,7140,5530,6020,7910,9660,13440,19810,26040,31220,36960,44240,50470,57260,66710,78330,88900,96250,103810,109690,90300,74200,58100,39830,20370,2240,-13650,-21210,-18690,-7140,12600,34860,54810,69790,78260,80150,77630,71330,63070,56210,52710,52780,55930,59850,62440,61950,57470,49350,40460,32760,30450,39830,58800,83230,106190,112700,98350,65310,21700,-18970,-41020,-26040,27230,147630,169820,168490,149660,116480,80360,53130,38710,31850,25900,17640,9170,2030,-4900,-10220,-13230,-14770,-12670,-9240,-5600,-2590,-2030,-6300,-15750,-28980,-42210,-49910,-50050,-40040,-19320,6650,31570,47670,53760,52150,38710,11550,-14840,-24780,-19880,-5950,12950,28630,43330,73850,86800,93800,94080,87850,78400,68600,60690,55930,53620,52780,53690,54950,54810,52220,47180,40600,34300,30590,32200,40810,56210,78960,101290,107730,90160,52220,12880,-7280,2170,33600,58170,56560,42350,28210,14630,350,-13510,-22540,-25550,-20650,-7840,10990,32620,52080,80920,93940,101990,100170,88550,70490,49280,27230,1
1432,7980,-6020,-15330,-21210,-23520,-22050,-17080,-7420,6230,20650,32760,41580,56140,72940,76300,64260,49910,36330,25830,24010,29260,34230,35420,34650,34580,34860,35000,34650,33600,33180,35140,39900,46060,52500,59080,71960,75250,73710,66990,58940,55020,57960,65660,78260,98420,122570,133420,114100,69020,19600,-19740,-36400,-16030,30520,75110,93870,82180,52430,17920,-10430,-25690,-25480,-15400,-2100,7630,15750,18200,15680,7840,910,-4270,-7980,-9870,-9310,-7630,-5110,-1260,3150,8680,6440,1890,4130,19320,41230,64820,86310,99470,102550,89390,61600,34370,16030,1260,-15120,-28560,-33950,-28420,-12670,8820,29820,46760,57190,60760,59150,53690,46270,39690,34720,31850,30660,29540,27720,25340,22750,19320,17640,21560,30590,43050,58030,73010,85120,95200,82460,54250,18550,-1750,14000,49350,76440,76860,52220,19180,-9730,-27790,-32340,-23170,-7000,8400,17290,18830,16170,11620,6860,4340,4760,10500,21840,36540,50680,61390,68460,70490,68390,66710,66220,69090,78120,91910,104020,112840,120190,125230,120890,108220,90720,86520,76650,58380,32620,8050,-5250,-5600,4760,21840,40460,55930,66780,72240,71820,68250,66080,67130,70420,74130,77630,81550,84210,83020,78400,72730,67550,64540,64470,65450,66360,66710,61460,40950,4760,1
1433,-30520,-49210,-45920,-14140,32200,70490,87640,85470,71820,36400,31290,26950,28280,33390,39760,45780,46270,40670,32620,26810,26110,28700,30310,30380,30170,27440,23730,23310,28560,38010,52920,73710,96460,115290,129780,135450,124040,95690,65730,42840,27020,29540,50120,71820,75250,60830,41580,27650,20580,20510,28070,41370,76720,93380,105490,111440,110880,104230,91770,78190,67060,57470,48510,43540,44800,51380,61040,73990,90650,108570,125020,131670,113960,75250,32550,12530,32410,71890,91140,80920,55860,29400,8610,-2450,-5880,-6300,-7770,-8960,-7210,-4130,-1680,770,6300,17780,32760,47950,60830,51450,35490,12180,-13230,-35560,-47810,-45920,-27370,-560,23870,49280,75810,88900,81760,59360,31080,7350,-10220,-22260,-30170,-31710,-25340,-16240,-6230,4340,11760,17080,17920,14490,9660,5600,4620,7700,13510,20370,26110,29330,27510,20930,11340,560,-10640,-27650,-30940,-35140,-41510,-45850,-43330,-36680,-23240,1470,31010,65170,108640,141890,137760,96600,46410,16030,15400,34580,57050,76300,93590,106260,109480,102480,87570,68180,48370,33110,24360,20020,17780,18620,21770,26040,32060,40810,51100,62300,74900,86660,95410,95970,88060,66220,64190,74480,96320,123340,141890,141400,123620,101150,85540,82180,89670,103950,120540,135940,147630,153650,1
1434,152320,143640,130690,115570,99750,84560,72870,65730,61670,58520,55580,50400,44590,39550,36960,36470,35210,30240,15190,-14350,-53340,-96390,-136010,-146860,-115780,-64960,-13440,-17150,-26670,-41720,-59220,-71820,-76370,-76370,-72520,-65590,-56070,-42910,-26600,-8820,8890,24080,37170,48930,58870,62580,54670,34160,2310,-38150,-78540,-108850,-122850,-117180,-89950,-46900,-3640,29680,46690,44240,25270,-3500,-26390,-32060,-26250,-15820,1610,20930,40110,67480,71890,71820,71610,72100,73990,77630,80850,81200,77700,71680,64820,56490,47390,39060,33460,34580,45500,62720,81060,94920,94990,78330,52570,29050,17010,16240,29260,53690,73990,77070,64400,49000,39690,36890,37730,40250,43890,49840,57260,63350,67760,68670,61250,56770,53060,52850,53900,51660,46830,40530,32760,22330,14910,15470,20510,27160,35490,47110,60830,72100,77210,77490,71610,64750,61110,56910,46830,29820,12880,5530,4480,8260,19740,38080,58170,75250,87430,94570,97930,99050,99610,100520,100800,98840,93870,78680,69440,61670,57400,59290,70350,90090,108360,112770,94640,50330,-12600,-70910,-92750,-66360,-10780,37100,51730,35560,4060,-27230,-44730,-45150,-36890,-28420,-22820,-20860,-21630,-22750,-20860,-12670,2800,21980,41580,61320,80500,98070,110180,116830,116060,105140,83160,55230,34090,43820,1
1435,67270,84980,96600,93870,83090,75670,67690,55230,36750,14420,-5740,-17290,-16590,-3920,16100,36750,55300,63910,63000,60830,58660,56140,54390,54040,56560,61880,66780,67900,64750,56490,43750,29050,17430,15820,30240,60270,95410,120820,123760,101570,58940,17570,22960,54530,61460,43470,17780,-3710,-13860,-11830,-5600,-2030,-3640,-8820,-14840,-20230,-24640,-23520,-14490,1890,21280,45220,70140,80850,84980,84840,78330,70840,65170,59990,56490,57330,65100,78050,92260,98630,84910,49070,13790,-350,-350,3570,11550,19040,24360,26460,32480,35490,37380,39760,42910,44870,45500,45430,45220,44310,42910,40670,38850,39060,40460,42420,42840,41160,39760,42140,51310,68110,89530,109550,116900,99260,53900,-6440,-45220,-33950,9100,44030,49490,35560,21560,8330,-7630,-1050,20580,40320,45640,44310,40670,44730,50400,59850,70840,78260,82810,81760,75250,64050,49140,33950,20440,10220,3360,-1190,2030,16800,37520,49000,42770,29470,17430,13440,7770,-3850,-18130,-22050,-11550,4130,17850,27510,33320,38010,44730,52360,58940,64890,71260,77700,82670,84000,82110,74550,69160,62370,52570,42420,37310,46060,70560,103040,134890,158550,164150,124250,40880,-28490,-50260,-16030,62510,137760,162820,128590,66220,6230,-38780,-52220,-39690,-18060,5740,26180,1
1436,36680,37170,32270,26460,22750,21910,23870,28000,30030,30450,32130,36540,39480,38010,36330,35350,38080,52080,77420,103110,119210,121100,108570,86940,70560,62930,61390,64470,67130,64120,56700,49980,50050,56070,64960,74410,81480,85610,86170,82600,76160,69580,63910,59430,56070,52360,45640,33250,16940,3850,3360,20300,54040,98630,132160,126840,67690,-18270,-123900,-92120,-4970,90650,139790,124530,66780,3850,-41090,-59710,-54950,-37940,-18620,-3710,2940,1680,-4550,-11550,-16380,-17290,-14210,-6020,6440,26180,47670,63910,71820,71750,64190,47950,22680,-5810,-27370,-30240,-10290,27370,65940,91210,103320,100660,85120,65590,46970,36610,46970,61670,78400,95760,110110,114030,104230,84630,62720,44520,32690,27090,26110,29750,38010,47600,52360,48020,36120,22330,15050,17920,31220,55090,84280,103180,104720,84210,41370,-3850,-21840,560,39340,59710,50260,26880,5810,-6930,-9100,-3290,1890,3430,2170,280,3150,10780,23870,39130,50750,55230,53970,43190,30660,19810,11060,7490,8610,10150,11130,14070,20790,29960,40810,49350,50960,41860,25130,15960,20020,28840,33950,34930,31920,27930,27650,32830,41440,48930,53480,57610,62720,69370,76930,84280,89110,91070,91210,81480,71680,60270,51240,49560,59570,77700,83720,60130,1260,-76510,1
1437,-142660,-180320,-188580,-155540,-86590,-17150,18900,22120,12670,3710,-2730,-6580,-7000,-3010,6440,20090,36820,55440,73010,85820,94290,98490,94990,83440,64960,39830,13860,-7210,-20650,-27230,-27300,-18690,21070,46760,70560,91980,108920,116270,111860,105910,101360,93520,80010,62020,41790,20440,1050,-8960,-6440,4410,18480,34650,50470,61670,67060,67200,65240,63840,63910,67340,74340,83860,92120,96040,96950,99470,110740,131180,154140,171990,176260,157080,111370,41720,-35840,-36890,40950,106610,115990,74550,13160,-40740,-69020,-70770,-59920,-46410,-34720,-27860,-23520,-19530,-11970,3780,27650,55720,78260,97720,112350,118720,121240,121030,115710,102970,86310,73500,68180,70700,78330,87990,98840,108290,103600,71470,30170,2100,-14000,-15120,-1960,14000,14630,6510,6020,10220,13300,16030,19460,23170,25620,26180,25830,26460,27370,26950,24850,20650,14140,4970,-6790,-19460,-32060,-42420,-46130,-38080,-18340,2520,12880,7350,-12810,-40670,-54600,-28770,23380,63910,59500,21420,-13440,-28000,-26110,-16590,-3080,12110,27090,54460,65590,74060,81690,88200,91420,87850,77070,61950,44450,28630,16870,11480,15190,23730,33670,46270,62650,82110,103670,122920,138040,146020,137830,112770,84280,57890,36540,21630,18200,24850,33110,45780,62090,77840,91000,102760,112210,115010,1
1438,110320,98700,83510,66500,49770,31850,30380,29610,28140,26460,25130,24080,22890,24150,29820,42000,57890,66780,63070,56070,42070,26530,36540,66710,81410,65310,28910,-7700,-35280,-48160,-43750,-21420,10500,41440,64470,77840,81760,76510,64330,49770,36470,25690,18270,16800,18970,21350,20440,16240,7770,-3990,-2100,9450,27580,52430,81340,104790,110250,90510,56770,26460,3780,-11270,-17500,-17150,-14070,-6300,8750,27720,45780,60200,69720,75390,78400,79730,79030,75600,68530,57610,46900,39060,33600,29330,27020,34160,55020,83370,110600,123200,109900,72520,27020,-12600,-13230,57680,143080,195930,206780,193620,168350,140210,122360,120470,130690,145040,156030,157290,148330,131110,109340,87500,65380,41160,17220,2940,-700,3640,15750,32830,51590,64960,69790,74760,90230,114240,133490,138530,133280,120820,101010,79590,60200,41440,20580,-490,-15890,-21280,-6370,9240,28210,46550,61040,71540,78470,83020,84350,82180,77350,70910,64120,55790,45430,36190,33040,37940,52290,81480,129430,189280,228270,212870,144970,58450,-23450,-62580,-35280,33390,92610,108150,86450,49840,14630,-11760,-25060,-29050,-27090,-22540,-17220,-9450,420,8680,16100,17710,16310,10080,1890,-5320,-9870,-14210,-18900,-19810,-16100,-10780,-4550,1120,10430,27440,46970,58170,54740,42210,1
